Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,cluster
{'Alat Seni'},{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Lifestyle', 'Aktivitas Rekreasional'}","{'Self Wear', 'Daily needs'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
{'Alat Seni'},{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},{'Self Wear'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},{'Setuju'},3
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Daily needs', 'Alat Seni'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},0
"{'Alat Kantor/Sekolah', 'Novel Fiksi', 'Alat Seni'}",{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan'}","{'Literasi', 'Aktivitas Rekreasional'}",{'Self Wear'},{'Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},4
"{'Alat Kantor/Sekolah', 'Novel Fiksi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Literasi', 'Seni'}","{'edukasi', 'Self Wear'}",{'Netral'},{'Netral'},{'Tidak Setuju'},{'Setuju'},3
{'Alat Kantor/Sekolah'},{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Self Wear'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},4
"{'Edukasi', 'Alat Kantor/Sekolah', 'Komik'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Alat Kantor/Sekolah', 'Novel Fiksi', 'Alat Seni'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Literasi', 'Lifestyle'}",{'Self Wear'},{'Netral'},{'Netral'},{'Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah', 'Alat Seni'}",{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Menambah pengetahuan'}","{'Lifestyle', 'Seni'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},{'Sangat Tidak Setuju'},2
"{'Novel Fiksi', 'Komik', 'Buku Non-Fiksi'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Tidak Setuju'},0
{'Novel Fiksi'},{'Toko Gramedia'},{'Kado atau hadiah'},{'Lifestyle'},"{'Self Wear', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Buku Anak'}",{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Menambah pengetahuan'}",{'Lifestyle'},{'edukasi'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
"{'Komik', 'Novel Fiksi', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Lifestyle'},"{'edukasi', 'Self Wear'}",{'Netral'},{'Setuju'},{'Setuju'},{'Setuju'},4
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Literasi', 'Aktivitas Rekreasional'}",{'Daily needs'},{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Buku Anak', 'Buku Non-Fiksi'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Hiburan atau relaksasi'}","{'Literasi', 'Lifestyle', 'Seni'}","{'edukasi', 'Self Wear'}",{'Sangat Setuju'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},0
"{'Edukasi', 'Novel Fiksi'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},4
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Kado atau hadiah'}",{'Literasi'},"{'edukasi', 'Alat Seni'}",{'Setuju'},{'Setuju'},{'Setuju'},{'Setuju'},2
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Lifestyle', 'Aktivitas Rekreasional', 'Seni'}","{'edukasi', 'Self Wear'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Buku Anak', 'Buku Non-Fiksi'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Self Wear', 'Alat Seni'}",{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},2
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle', 'Aktivitas Rekreasional'}",{'edukasi'},{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Aktivitas Rekreasional'}","{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},1
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Seni'},{'Self Wear'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kado atau hadiah'}",{'Seni'},{'Self Wear'},{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Netral'},4
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia Digital (ebook)'},{'Kado atau hadiah'},"{'Lifestyle', 'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
"{'Komik', 'Alat Seni'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Aktivitas Rekreasional'}","{'edukasi', 'Self Wear'}",{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},4
"{'Edukasi', 'Novel Fiksi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Lifestyle'},"{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Netral'},{'Netral'},{'Tidak Setuju'},4
"{'Buku Non-Fiksi', 'Alat Seni'}",{'Toko Gramedia'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Literasi'},{'Self Wear'},{'Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
{'Novel Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'edukasi', 'Self Wear', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},0
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Netral'},1
"{'Sport & mainanan', 'Novel Fiksi'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle', 'Seni'}",{'Self Wear'},{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Alat Kantor/Sekolah', 'Alat Seni'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Setuju'},4
"{'Alat Kantor/Sekolah', 'Novel Fiksi', 'Buku Non-Fiksi'}",{'Toko alat tulis lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'edukasi', 'Self Wear', 'Alat Seni'}",{'Netral'},{'Netral'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Aktivitas Rekreasional'}","{'edukasi', 'Self Wear'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Novel Fiksi', 'Buku Anak'}",{'Website Gramedia.com'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Netral'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Alat Kantor/Sekolah', 'Komik'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Lifestyle', 'Seni'}",{'Alat Seni'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
{'Sport & mainanan'},{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Aktivitas Rekreasional'}",{'Self Wear'},{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},3
{'Sport & mainanan'},{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Sport & mainanan'},{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Alat Kantor/Sekolah'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Seni'},{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},0
"{'Alat Kantor/Sekolah', 'Buku Anak'}",{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Netral'},{'Netral'},2
"{'Novel Fiksi', 'Komik', 'Alat Seni'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}","{'edukasi', 'Daily needs', 'Alat Seni'}",{'Setuju'},{'Netral'},{'Netral'},{'Netral'},1
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Seni'}",{'edukasi'},{'Setuju'},{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Alat Kantor/Sekolah', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},1
{'Alat Seni'},{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle', 'Aktivitas Rekreasional'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},4
"{'Novel Fiksi', 'Komik'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Lifestyle'},{'edukasi'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},0
{'Sport & mainanan'},{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle', 'Seni'}","{'Self Wear', 'Daily needs'}",{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},2
"{'Novel Fiksi', 'Buku Non-Fiksi'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Daily needs', 'Alat Seni'}",{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},3
"{'Komik', 'Alat Seni'}",{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Lifestyle'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
"{'Edukasi', 'Buku Anak'}",{'Toko buku independen lainnya'},"{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Edukasi', 'Buku Anak'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Seni'},"{'edukasi', 'Self Wear'}",{'Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},1
{'Alat Kantor/Sekolah'},{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Edukasi', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Lifestyle'},"{'edukasi', 'Self Wear'}",{'Netral'},{'Sangat Setuju'},{'Setuju'},{'Setuju'},4
{'Sport & mainanan'},{'Aplikasi Gramedia.com'},{'Kado atau hadiah'},"{'Lifestyle', 'Seni'}","{'edukasi', 'Self Wear', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
{'Sport & mainanan'},{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Seni'},"{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},2
"{'Edukasi', 'Komik', 'Sport & mainanan'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Seni'},"{'edukasi', 'Self Wear'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},1
{'Buku Anak'},{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'edukasi', 'Daily needs', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Buku Non-Fiksi'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'edukasi', 'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
{'Sport & mainanan'},{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Menambah pengetahuan'}","{'Lifestyle', 'Aktivitas Rekreasional'}",{'edukasi'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
{'Alat Kantor/Sekolah'},"{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Kado atau hadiah'},"{'Lifestyle', 'Aktivitas Rekreasional'}",{'edukasi'},{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
{'Sport & mainanan'},{'Toko buku independen lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Hiburan atau relaksasi'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Self Wear'}",{'Netral'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},1
"{'Sport & mainanan', 'Novel Fiksi'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Seni'},"{'edukasi', 'Self Wear'}",{'Netral'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},1
"{'Novel Fiksi', 'Komik'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle', 'Aktivitas Rekreasional'}","{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Literasi', 'Aktivitas Rekreasional'}","{'edukasi', 'Self Wear'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
"{'Komik', 'Novel Fiksi', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'edukasi', 'Self Wear', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},{'Netral'},0
{'Buku Non-Fiksi'},{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Seni'},{'edukasi'},{'Setuju'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},2
{'Alat Seni'},{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', 'Kado atau hadiah'}","{'Lifestyle', 'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Alat Kantor/Sekolah', 'Komik'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'Daily needs'}",{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},0
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Seni'},"{'edukasi', 'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},1
{'Buku Anak'},{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Self Wear', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah', 'Alat Seni'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}",{'edukasi'},{'Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Setuju'},2
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle', 'Aktivitas Rekreasional'}",{'Self Wear'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Hiburan atau relaksasi'}",{'Seni'},"{'edukasi', 'Self Wear', 'Daily needs'}",{'Setuju'},{'Netral'},{'Netral'},{'Netral'},4
{'Edukasi'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}",{'Daily needs'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Seni'},"{'Self Wear', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Edukasi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Menambah pengetahuan'}","{'Literasi', 'Aktivitas Rekreasional'}","{'edukasi', 'Self Wear', 'Daily needs'}",{'Setuju'},{'Tidak Setuju'},{'Netral'},{'Setuju'},3
{'Komik'},{'Aplikasi Gramedia.com'},{'Hiburan atau relaksasi'},"{'Literasi', 'Lifestyle'}","{'edukasi', 'Self Wear', 'Daily needs'}",{'Netral'},{'Netral'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Kado atau hadiah'}","{'Literasi', 'Aktivitas Rekreasional'}",{'Self Wear'},{'Netral'},{'Sangat Setuju'},{'Setuju'},{'Netral'},4
